Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD,BTC=
2020-10-13,121.1,222.86,53.83,3443.63,210.81,350.13,3511.93,26.07,1.1744,1890.818,40.25,177.72,11429.81
2020-10-14,121.19,220.86,53.55,3363.71,211.23,347.93,3488.67,26.4,1.1746,1900.887,40.96,178.27,11394.8
2020-10-15,120.71,219.66,53.85,3338.65,208.6,347.5,3483.34,26.97,1.1706,1907.824,40.3,178.92,11544.36
2020-10-16,119.02,219.66,54.16,3272.71,206.21,347.29,3483.81,27.41,1.1718,1898.97,39.83,178.3,11312.75
2020-10-17,,,,,,,,,,,,,11357.57
2020-10-18,,,,,,,,,,,,,11312.75
2020-10-19,115.98,214.22,54.58,3207.21,205.69,342.01,3426.92,29.18,1.1766,1904.2697,39.16,178.39,11740.0
2020-10-20,117.51,214.65,53.43,3217.01,208.03,343.38,3443.12,29.35,1.1821,1906.3853,39.46,179.25,11901.26
2020-10-21,116.87,214.8,53.5,3184.94,202.91,342.73,3435.56,28.65,1.1861,1924.4941,39.92,180.6,12857.5
2020-10-22,115.75,214.89,53.9,3176.4,205.4,344.61,3453.49,28.11,1.1816,1904.042,39.19,178.83,13130.5
2020-10-23,115.04,216.23,48.2,3204.4,205.04,345.78,3465.39,27.55,1.1859,1900.7946,38.82,178.64,12948.99
2020-10-24,,,,,,,,,,,,,13112.2
2020-10-25,,,,,,,,,,,,,12948.99
2020-10-26,115.05,210.08,46.72,3207.04,201.14,339.39,3400.97,32.46,1.1808,1901.6938,38.21,178.55,13016.36
2020-10-27,116.6,213.25,45.64,3286.33,195.68,338.22,3390.68,33.35,1.1795,1906.83,38.83,179.02,13613.17
2020-10-28,111.2,202.68,44.25,3162.78,189.77,326.66,3271.03,40.28,1.1744,1877.0619,36.52,176.13,13204.9
2020-10-29,115.32,204.72,44.11,3211.01,189.94,329.98,3310.11,37.59,1.1674,1867.1346,36.95,175.4,13484.25
2020-10-30,108.86,202.47,44.28,3036.15,189.04,326.54,3269.96,38.02,1.1647,1877.95,37.49,176.2,13636.0
2020-10-31,,,,,,,,,,,,,13840.0
2020-11-01,,,,,,,,,,,,,13636.0
2020-11-02,108.77,202.33,44.46,3004.48,190.2,330.2,3310.24,37.13,1.164,1895.0955,38.63,177.91,13618.0
2020-11-03,110.44,206.43,44.85,3048.41,197.93,336.03,3369.16,35.55,1.1711,1908.36,39.37,178.92,13742.0
2020-11-04,114.95,216.39,45.7,3241.16,197.87,343.54,3443.44,29.57,1.1722,1903.21,38.47,178.82,14006.83
2020-11-05,119.03,223.29,45.68,3322.0,202.96,350.24,3510.45,27.58,1.1821,1948.56,41.22,182.93,15245.12
2020-11-06,118.69,223.72,45.39,3311.37,201.26,350.16,3509.44,24.86,1.1872,1951.51,41.42,183.19,15561.25
2020-11-07,,,,,,,,,,,,,14837.59
2020-11-08,,,,,,,,,,,,,15561.25
2020-11-09,116.32,218.39,45.6,3143.74,214.93,354.56,3550.5,25.75,1.1813,1861.86,38.88,175.08,15382.5
2020-11-10,115.97,211.01,45.44,3035.02,217.47,354.04,3545.53,24.8,1.1814,1876.5,37.56,175.66,15398.69
2020-11-11,119.49,216.55,46.35,3137.39,218.05,356.67,3572.66,23.45,1.1777,1864.71,37.15,174.9,15831.87
2020-11-12,119.21,215.44,44.95,3110.28,214.51,353.21,3537.01,25.35,1.1804,1875.7566,37.49,175.96,16157.25
2020-11-13,119.26,216.51,45.46,3128.81,219.08,358.1,3585.15,23.1,1.1832,1888.0398,38.01,177.16,16304.3
2020-11-14,,,,,,,,,,,,,16007.06
2020-11-15,,,,,,,,,,,,,16304.3
2020-11-16,120.3,217.23,46.19,3131.06,222.38,362.57,3626.91,22.45,1.1853,1888.5177,37.76,177.15,16705.75
2020-11-17,119.39,214.46,45.53,3135.66,224.65,360.62,3609.53,22.71,1.1861,1878.6031,36.94,176.5,17642.89
2020-11-18,118.03,211.08,45.06,3105.46,224.3,356.28,3567.79,23.84,1.1852,1871.41,35.82,175.49,17789.75
2020-11-19,118.64,212.42,45.62,3117.02,224.57,357.78,3581.87,23.11,1.1873,1867.3678,35.52,175.16,17944.4
2020-11-20,117.34,210.39,45.39,3099.4,223.35,355.33,3557.54,23.7,1.1853,1870.4858,35.9,175.69,18596.42
2020-11-21,,,,,,,,,,,,,18643.79
2020-11-22,,,,,,,,,,,,,18493.45
2020-11-23,113.85,210.11,46.06,3098.39,228.83,357.46,3577.59,22.66,1.184,1835.85,34.36,172.23,18423.19
2020-11-24,115.17,213.86,47.01,3118.06,237.5,363.22,3635.41,21.64,1.1888,1807.51,33.42,169.59,18949.04
2020-11-25,116.03,213.87,47.05,3185.07,236.54,362.66,3629.65,21.25,1.1913,1805.2983,34.04,169.51,18870.47
2020-11-26,,,,,,,,,1.1913,1810.5699,,,17058.13
2020-11-27,116.59,215.23,47.45,3195.34,235.4,363.67,3638.35,20.84,1.1962,1788.1288,34.23,167.79,17008.42
2020-11-28,,,,,,,,,,,,,17760.0
2020-11-29,,,,,,,,,,,,,17008.42
2020-11-30,119.05,214.07,48.35,3168.04,230.58,362.06,3621.63,20.57,1.1928,1777.019,34.68,166.67,19376.24
2020-12-01,122.72,216.21,49.56,3220.08,232.08,366.02,3662.45,20.77,1.207,1814.8685,35.96,170.18,19042.97
2020-12-02,123.08,215.37,49.9,3203.53,237.65,366.79,3669.01,21.17,1.2115,1831.01,35.97,171.46,19159.5
2020-12-03,122.94,214.24,50.99,3186.73,235.47,366.69,3666.72,21.28,1.214,1840.36,35.51,172.81,19461.0
2020-12-04,122.25,214.36,51.985,3162.58,239.58,369.85,3699.12,20.79,1.212,1837.61,35.31,172.32,18822.61
2020-12-05,,,,,,,,,,,,,19007.59
2020-12-06,,,,,,,,,,,,,19134.58
2020-12-07,123.75,214.29,50.2,3158.0,238.45,369.09,3691.96,21.3,1.2108,1863.69,36.5,174.89,19080.75
2020-12-08,124.38,216.01,50.69,3177.29,238.84,370.17,3702.25,20.68,1.2101,1871.36,36.35,175.5,18765.05
2020-12-09,121.78,211.8,50.07,3104.2,242.82,366.85,3672.82,22.27,1.2081,1839.11,35.4,172.5,18512.17
2020-12-10,123.24,210.52,50.26,3101.49,244.4,366.73,3668.1,22.52,1.2136,1835.31,35.24,172.17,18344.21
2020-12-11,122.41,213.26,49.73,3116.42,239.99,366.3,3663.46,23.31,1.2111,1839.0272,35.08,172.49,18109.46
2020-12-12,,,,,,,,,,,,,18805.15
2020-12-13,,,,,,,,,,,,,18109.46
2020-12-14,121.78,214.2,50.47,3156.97,237.79,364.66,3647.49,24.72,1.2143,1827.1699,34.29,171.54,19195.75
2020-12-15,127.88,214.13,50.665,3165.12,242.43,369.59,3694.62,22.89,1.2151,1853.46,35.37,173.94,19424.94
2020-12-16,127.81,219.28,51.12,3240.96,243.77,370.17,3701.17,22.5,1.2197,1864.1456,36.03,174.9,21214.51
2020-12-17,128.7,219.42,50.65,3236.08,244.43,372.24,3722.48,21.93,1.2266,1885.8693,37.29,176.74,22787.21
2020-12-18,126.655,218.59,47.46,3201.65,242.13,369.18,3709.41,21.57,1.2255,1880.66,36.58,176.44,22900.5
2020-12-19,,,,,,,,,,,,,23987.87
2020-12-20,,,,,,,,,,,,,23361.43
2020-12-21,128.23,222.59,46.36,3206.18,256.98,367.86,3694.92,25.16,1.2242,1876.21,36.35,175.88,23144.47
2020-12-22,131.88,223.94,46.17,3206.52,250.09,367.24,3687.26,24.23,1.2161,1859.56,35.29,174.49,23439.64
2020-12-23,130.96,221.02,46.57,3185.27,256.45,367.57,3690.01,23.31,1.2185,1872.0759,35.92,175.65,23290.58
2020-12-24,131.97,222.75,47.07,3172.69,256.16,369.0,3703.06,21.53,1.2186,1876.5649,36.03,176.35,23397.91
2020-12-25,,,,,,,,,1.2204,1875.825,,,24405.52
2020-12-26,,,,,,,,,,,,,26662.16
2020-12-27,,,,,,,,,,,,,26748.79
2020-12-28,136.69,224.96,47.07,3283.96,259.59,372.17,3735.36,21.7,1.2214,1871.19,35.69,175.71,26584.87
2020-12-29,134.87,224.15,49.39,3322.0,258.01,371.46,3727.04,23.08,1.2247,1877.9918,35.74,176.35,26893.11
2020-12-30,133.72,221.68,48.75,3285.85,259.45,371.99,3732.04,22.77,1.2295,1893.3682,36.56,177.7,28911.0
2020-12-31,132.69,222.42,49.82,3256.93,263.71,373.88,3756.07,22.75,1.2213,1896.4875,36.02,178.36,28987.6
2021-01-01,,,,,,,,,1.2212,1898.1,,,29260.25
2021-01-02,,,,,,,,,,,,,31696.74
2021-01-03,,,,,,,,,,,,,29260.25
2021-01-04,129.41,217.69,49.67,3186.63,265.0,368.79,3700.65,26.97,1.2248,1942.2753,38.51,182.33,31031.51
2021-01-05,131.01,217.9,50.61,3218.51,270.93,371.33,3726.86,25.34,1.2294,1949.35,38.5,182.87,33813.69
2021-01-06,126.6,212.25,51.1,3138.38,285.55,373.55,3748.14,25.07,1.2325,1918.81,38.46,179.9,35930.6
2021-01-07,130.92,218.29,52.19,3162.16,291.65,379.1,3803.79,22.37,1.227,1912.499,38.37,179.48,39772.25
2021-01-08,132.05,219.62,51.65,3182.7,290.08,381.26,3824.68,21.56,1.2218,1848.26,36.52,173.34,40063.15
2021-01-09,,,,,,,,,,,,,40857.39
2021-01-10,,,,,,,,,,,,,38594.9
2021-01-11,128.98,217.49,51.54,3114.21,293.83,378.69,3799.61,24.08,1.2149,1844.6613,35.78,173.0,33951.5
2021-01-12,128.8,214.93,53.24,3120.83,302.21,378.77,3801.19,23.33,1.2207,1855.6292,36.04,174.12,34678.66
2021-01-13,130.89,216.34,56.95,3165.89,302.94,379.79,3809.84,22.21,1.2157,1843.41,35.64,173.37,37267.57
2021-01-14,128.91,213.02,59.25,3127.47,307.87,378.46,3795.54,23.25,1.2156,1846.3694,35.61,173.28,38720.86
2021-01-15,127.14,212.65,57.58,3104.25,301.01,375.7,3768.25,24.34,1.2078,1826.59,34.51,171.13,36250.18
2021-01-16,,,,,,,,,,,,,35920.05
2021-01-17,,,,,,,,,,,,,36250.18
2021-01-18,,,,,,,,,1.2076,1836.89,,,36228.07
2021-01-19,127.83,216.44,57.99,3120.76,294.2,378.65,3798.91,23.24,1.2128,1839.3369,34.87,172.58,36476.0
2021-01-20,132.03,224.34,58.67,3263.38,290.47,383.89,3851.85,21.58,1.2104,1870.9063,36.04,175.39,34903.15
2021-01-21,136.87,224.97,62.46,3306.99,289.37,384.24,3853.07,21.32,1.2162,1869.91,35.71,175.28,31182.37
2021-01-22,139.07,225.95,56.66,3292.23,289.39,382.88,3841.47,21.91,1.2167,1852.55,35.23,173.9,33311.02
2021-01-23,,,,,,,,,,,,,32370.67
2021-01-24,,,,,,,,,,,,,31889.44
2021-01-25,142.92,229.53,55.44,3294.0,283.04,384.39,3855.36,23.19,1.2137,1854.9915,35.19,174.05,32695.53
2021-01-26,143.16,232.33,55.21,3326.13,281.76,383.79,3849.62,23.02,1.216,1850.31,35.09,173.62,32005.74
2021-01-27,142.06,232.9,53.59,3232.58,273.33,374.41,3750.77,37.21,1.2108,1843.99,33.74,172.52,31011.8
2021-01-28,137.09,238.93,56.065,3237.62,275.02,377.63,3787.38,30.21,1.2121,1840.36,34.58,172.68,33257.54
2021-01-29,131.96,231.96,55.51,3206.2,271.17,370.07,3714.24,33.09,1.2136,1846.09,34.51,172.61,34641.5
2021-01-30,,,,,,,,,,,,,34684.99
2021-01-31,,,,,,,,,,,,,32321.4
2021-02-01,134.14,239.65,56.69,3342.88,274.73,376.23,3773.86,30.24,1.2059,1860.16,35.68,174.23,33655.37
2021-02-02,134.99,239.51,58.0,3380.0,286.97,381.55,3826.31,25.56,1.2042,1837.3502,34.62,172.11,35676.21
2021-02-03,133.94,243.0,57.68,3312.53,288.55,381.85,3830.17,22.91,1.2034,1833.7607,34.61,171.85,37303.72
2021-02-04,137.39,242.01,58.79,3331.0,293.75,386.19,3871.74,21.77,1.1962,1792.26,33.84,168.15,37680.95
2021-02-05,136.76,242.2,58.18,3352.15,293.5,387.71,3886.83,20.87,1.2042,1811.6156,34.61,169.81,37860.26
2021-02-06,,,,,,,,,,,,,40074.99
2021-02-07,,,,,,,,,,,,,37902.77
2021-02-08,136.91,242.47,59.16,3322.94,300.15,390.51,3915.59,21.24,1.2048,1830.16,35.22,171.52,44666.51
2021-02-09,136.01,243.77,58.78,3305.0,300.46,390.25,3911.23,21.63,1.2117,1837.06,35.18,172.08,47355.82
2021-02-10,135.39,242.82,58.86,3286.58,304.28,390.08,3909.88,21.99,1.2116,1842.2161,35.28,172.71,45020.08
2021-02-11,135.13,244.49,60.66,3262.13,302.32,390.71,3916.38,21.25,1.2128,1825.36,34.81,171.21,46937.99
2021-02-12,135.37,244.99,61.81,3277.71,306.32,392.64,3934.83,19.97,1.2118,1823.46,34.78,170.69,47942.34
2021-02-13,,,,,,,,,,,,,47188.37
2021-02-14,,,,,,,,,,,,,48644.68
2021-02-15,,,,,,,,,1.2127,1818.5129,,,48217.97
2021-02-16,133.19,243.7,62.47,3268.95,311.96,392.3,3932.59,21.46,1.2104,1794.31,34.09,168.24,48585.07
2021-02-17,130.84,244.2,61.85,3308.64,312.74,392.39,3931.33,21.5,1.2036,1776.26,33.22,166.33,52400.44
2021-02-18,129.71,243.79,61.61,3328.23,309.9,390.72,3913.97,22.49,1.2088,1775.4897,32.79,166.32,52044.1
2021-02-19,129.87,240.97,63.01,3249.9,315.62,390.03,3906.71,22.05,1.2117,1782.31,32.74,167.01,55608.59
2021-02-20,,,,,,,,,,,,,56513.16
2021-02-21,,,,,,,,,,,,,57529.76
2021-02-22,126.0,234.51,60.71,3180.74,316.87,387.03,3876.5,23.45,1.2154,1808.66,34.21,169.51,54950.58
2021-02-23,125.86,233.27,61.12,3194.5,319.21,387.5,3881.37,23.11,1.2149,1805.06,33.44,169.12,47945.75
2021-02-24,125.35,234.55,63.19,3159.53,330.64,391.77,3925.43,21.34,1.2164,1804.36,33.7,169.0,48726.36
2021-02-25,120.99,228.99,60.4,3057.16,327.76,382.33,3829.34,28.89,1.2176,1769.8792,32.33,165.82,48037.4
2021-02-26,121.26,232.38,60.78,3092.93,319.48,380.36,3811.15,27.95,1.2074,1733.49,31.13,161.81,45638.6
2021-02-27,,,,,,,,,,,,,46856.06
2021-02-28,,,,,,,,,,,,,43177.77
2021-03-01,127.79,236.94,62.88,3146.14,329.92,389.58,3901.82,23.35,1.2047,1723.8389,30.9,161.53,48858.83
2021-03-02,125.12,233.87,61.24,3094.53,330.94,386.54,3870.29,24.1,1.2089,1738.0878,31.96,162.41,47444.18
2021-03-03,122.06,227.56,59.9,3005.0,334.43,381.42,3819.72,26.67,1.2062,1710.95,31.35,160.62,50924.19
2021-03-04,120.13,226.73,58.33,2977.57,329.29,376.7,3768.47,28.57,1.1966,1697.19,31.37,159.04,47895.14
2021-03-05,121.42,231.6,60.74,3000.46,327.37,383.63,3841.94,24.66,1.1917,1700.86,31.78,159.14,49048.01
2021-03-06,,,,,,,,,,,,,48593.8
2021-03-07,,,,,,,,,,,,,51057.91
2021-03-08,116.36,227.39,59.85,2951.95,334.19,381.72,3821.35,25.47,1.1843,1681.2439,31.39,157.49,51888.64
2021-03-09,121.085,233.78,62.67,3062.85,330.59,387.17,3875.44,24.03,1.1898,1715.36,32.3,160.84,54305.5
2021-03-10,119.98,232.42,62.25,3057.64,342.02,389.58,3898.81,22.56,1.1925,1726.048,32.43,161.66,56898.5
2021-03-11,121.96,237.13,63.31,3113.59,342.1,393.53,3939.34,21.91,1.1984,1721.41,33.05,161.52,57620.52
2021-03-12,121.03,235.75,62.9,3089.49,348.81,394.06,3943.34,20.69,1.1952,1726.4069,33.08,161.49,56969.0
2021-03-13,,,,,,,,,,,,,61606.06
2021-03-14,,,,,,,,,,,,,59690.28
2021-03-15,123.99,234.81,63.79,3081.68,346.05,396.41,3968.94,20.03,1.1928,1731.8362,33.62,162.2,56411.75
2021-03-16,125.57,237.71,64.78,3091.86,341.71,395.91,3962.71,19.79,1.19,1730.9399,33.49,162.35,56425.72
2021-03-17,124.76,237.04,65.78,3135.73,344.95,397.26,3974.12,19.23,1.1978,1744.4399,34.21,163.51,57725.64
2021-03-18,120.53,230.72,63.725,3027.99,348.0,391.48,3915.46,21.58,1.1915,1736.4093,33.62,162.56,57485.33
2021-03-19,119.99,230.35,63.76,3074.96,344.2,389.48,3913.1,20.95,1.1903,1744.7402,33.89,163.24,58385.24
2021-03-20,,,,,,,,,,,,,58525.64
2021-03-21,,,,,,,,,,,,,57276.32
2021-03-22,123.39,235.99,65.63,3110.87,339.33,392.59,3940.59,18.88,1.1931,1738.6899,33.49,163.0,54580.0
2021-03-23,122.54,237.58,63.48,3137.5,331.77,389.5,3910.52,20.3,1.1849,1727.1104,32.64,161.81,54433.56
2021-03-24,120.09,235.46,62.04,3087.07,328.65,387.52,3889.14,21.2,1.1812,1734.1899,32.3,162.37,54048.5
2021-03-25,120.59,232.34,62.02,3046.26,330.55,389.7,3909.52,19.81,1.1764,1726.8199,32.24,161.78,51990.48
2021-03-26,121.21,236.48,64.87,3052.03,327.39,395.98,3974.54,18.86,1.1796,1731.9664,32.77,162.24,54000.0
2021-03-27,,,,,,,,,,,,,55879.05
2021-03-28,,,,,,,,,,,,,55971.01
2021-03-29,121.39,235.24,64.5,3075.73,325.73,395.78,3971.09,20.74,1.1762,1711.9946,32.86,160.31,57241.15
2021-03-30,119.9,231.85,63.77,3055.29,332.01,394.73,3958.55,19.61,1.1714,1684.7961,31.83,157.57,58672.03
2021-03-31,122.15,235.77,64.0,3094.08,327.0,396.33,3972.89,19.4,1.1728,1707.0074,32.5,159.96,58950.02
2021-04-01,123.0,242.35,64.55,3161.0,327.64,400.61,4019.87,17.33,1.1775,1730.182,33.6,161.98,58854.18
2021-04-02,,,,,,,,,1.1762,1728.84,,,58669.5
2021-04-03,,,,,,,,,,,,,58062.4
2021-04-04,,,,,,,,,,,,,58103.68
2021-04-05,125.9,249.07,66.54,3226.73,323.54,406.36,4077.91,17.91,1.1811,1728.4399,33.71,161.92,58776.77
2021-04-06,126.21,247.86,65.56,3223.82,327.06,406.12,4073.94,18.12,1.1875,1743.5699,34.28,163.22,58252.26
2021-04-07,127.9,249.9,66.25,3279.39,326.55,406.59,4079.95,17.16,1.187,1737.28,33.93,162.76,56224.08
2021-04-08,130.36,253.25,67.05,3299.3,331.14,408.52,4097.17,16.95,1.1912,1755.9399,34.73,164.51,57661.74
2021-04-09,132.995,255.85,68.26,3372.2,330.81,411.49,4128.8,16.69,1.1896,1743.1,34.73,163.27,58312.42
2021-04-10,,,,,,,,,,,,,58572.56
2021-04-11,,,,,,,,,,,,,59821.38
2021-04-12,131.24,255.91,65.405,3379.39,331.84,411.64,4127.99,16.91,1.1909,1732.5137,33.96,162.28,59935.0
2021-04-13,134.43,258.49,65.22,3400.0,327.68,412.86,4141.59,16.65,1.1946,1743.8298,34.56,163.43,63194.82
2021-04-14,132.03,255.59,64.19,3333.0,335.35,411.45,4124.66,16.99,1.1978,1736.0035,34.29,162.72,62382.45
2021-04-15,134.5,259.5,65.02,3379.09,338.55,415.87,4170.42,16.57,1.1965,1763.2084,35.71,165.35,63398.46
2021-04-16,134.16,260.74,64.75,3399.44,342.31,417.26,4185.47,16.25,1.1983,1776.3064,36.03,166.35,62006.92
2021-04-17,,,,,,,,,,,,,60863.58
2021-04-18,,,,,,,,,,,,,55550.0
2021-04-19,134.84,258.74,63.63,3372.01,343.09,415.21,4163.26,17.29,1.2033,1769.3101,35.79,165.89,56209.12
2021-04-20,133.11,258.26,62.7,3334.69,331.88,412.17,4134.94,18.68,1.2033,1777.2533,36.2,166.48,56780.9
2021-04-21,133.5,260.58,63.7,3362.02,335.27,416.07,4173.42,17.5,1.2033,1793.4617,36.83,168.13,55002.25
2021-04-22,131.94,257.17,62.57,3309.04,330.85,412.27,4134.98,18.71,1.2015,1783.9399,36.18,167.04,51592.12
2021-04-23,134.32,261.15,59.24,3340.88,339.35,416.74,4180.17,17.33,1.2099,1777.18,36.06,166.4,50543.35
2021-04-24,,,,,,,,,,,,,50964.05
2021-04-25,,,,,,,,,,,,,49968.49
2021-04-26,134.72,261.55,58.76,3409.0,343.52,417.61,4187.62,17.64,1.2083,1780.1899,35.98,166.84,53272.5
2021-04-27,134.39,261.97,57.97,3417.43,346.63,417.52,4186.72,17.56,1.209,1776.6899,35.3,166.42,55194.32
2021-04-28,133.58,254.56,57.62,3458.5,348.11,417.4,4183.18,17.28,1.2123,1781.3237,35.45,166.91,54427.56
2021-04-29,133.48,252.51,58.28,3471.31,352.97,420.06,4211.47,17.61,1.2118,1771.2433,34.77,166.22,52987.84
2021-04-30,131.46,252.18,57.53,3467.42,348.45,417.3,4181.17,18.61,1.2018,1768.59,34.36,165.66,56802.9
2021-05-01,,,,,,,,,,,,,57719.89
2021-05-02,,,,,,,,,,,,,56818.68
2021-05-03,132.54,251.86,57.26,3386.49,350.16,418.2,4192.66,18.31,1.2061,1792.3615,35.68,167.81,56818.58
2021-05-04,127.85,247.79,56.9,3311.87,349.84,415.62,4164.66,19.48,1.2013,1778.4832,35.31,166.58,54792.75
2021-05-05,128.1,246.47,56.85,3270.54,357.62,415.75,4167.59,19.15,1.2005,1786.444,35.61,167.27,56860.77
2021-05-06,129.74,249.73,57.19,3306.37,365.97,419.07,4201.62,18.39,1.2064,1815.1783,36.76,170.06,55961.0
2021-05-07,130.21,252.46,57.67,3291.61,370.89,422.12,4232.6,16.69,1.2163,1830.4771,37.42,171.59,57694.35
2021-05-08,,,,,,,,,,,,,59009.02
2021-05-09,,,,,,,,,,,,,57958.91
2021-05-10,126.85,247.18,55.97,3190.49,368.68,417.94,4188.43,19.66,1.2129,1835.4399,37.38,172.11,55302.97
2021-05-11,125.91,246.23,55.04,3223.91,359.92,414.21,4152.1,21.84,1.2146,1836.9399,37.64,172.14,56902.4
2021-05-12,122.77,239.0,53.62,3151.94,354.4,405.41,4063.04,27.59,1.2069,1815.4399,36.86,170.43,54469.39
2021-05-13,124.97,243.03,54.01,3161.47,358.81,410.28,4112.5,23.13,1.2078,1826.5699,36.93,171.13,49305.39
2021-05-14,127.45,248.15,55.35,3222.9,368.77,416.58,4173.85,18.81,1.214,1842.19,37.84,172.69,49182.03
2021-05-15,,,,,,,,,,,,,48227.45
2021-05-16,,,,,,,,,,,,,44055.36
2021-05-17,126.27,245.18,55.33,3270.39,369.25,415.52,4163.29,19.72,1.2151,1866.1324,39.68,174.7,44818.31
2021-05-18,124.85,243.08,54.84,3232.28,364.56,411.94,4127.83,21.34,1.222,1868.22,39.63,175.04,43260.45
2021-05-19,124.69,243.12,55.36,3231.8,358.38,410.86,4115.68,22.18,1.2172,1869.5699,39.04,175.16,38309.23
2021-05-20,127.31,246.48,55.95,3247.68,359.78,415.28,4159.12,20.67,1.2226,1876.6899,39.51,175.96,40066.37
2021-05-21,125.43,245.17,56.08,3203.08,366.26,414.94,4155.86,20.15,1.2179,1880.3,39.29,176.04,35208.5
2021-05-22,,,,,,,,,,,,,38072.34
2021-05-23,,,,,,,,,,,,,32562.03
2021-05-24,127.1,250.78,56.96,3244.99,368.29,419.17,4197.05,18.4,1.2215,1881.0699,39.43,176.35,39020.64
2021-05-25,126.9,251.72,56.87,3259.05,364.51,418.24,4188.13,18.84,1.225,1899.264,39.52,177.95,37635.68
2021-05-26,126.85,251.49,56.92,3265.16,367.4,419.07,4195.99,17.36,1.219,1896.4399,39.46,177.64,38767.74
2021-05-27,125.28,249.31,57.73,3230.11,371.37,419.29,4200.88,16.74,1.2192,1896.08,39.21,177.71,38409.81
2021-05-28,124.61,249.68,57.12,3223.07,372.02,420.04,4204.11,16.76,1.2189,1902.64,39.42,178.38,35208.54
2021-05-29,,,,,,,,,,,,,34318.24
2021-05-30,,,,,,,,,,,,,36056.79
2021-05-31,,,,,,,,,1.2225,1906.36,,,36685.94
2021-06-01,124.28,247.4,56.89,3218.65,382.44,419.67,4202.04,17.9,1.2211,1900.1899,39.49,177.9,36317.38
2021-06-02,125.06,247.3,57.48,3233.99,383.44,420.33,4208.12,17.48,1.2209,1907.944,39.54,178.77,37739.05
2021-06-03,123.54,245.71,56.24,3187.01,388.72,418.77,4192.85,18.04,1.2124,1870.5699,38.17,175.27,38701.82
2021-06-04,125.89,250.79,57.37,3206.22,391.45,422.6,4229.89,16.42,1.2165,1889.97,38.68,177.16,37040.8
2021-06-05,,,,,,,,,,,,,35845.63
2021-06-06,,,,,,,,,,,,,35969.57
2021-06-07,125.9,253.81,57.09,3198.01,388.16,422.19,4226.52,16.42,1.2189,1898.9962,38.65,177.87,34441.65
2021-06-08,126.74,252.57,57.0,3264.11,384.7,422.28,4227.26,17.07,1.2171,1892.8199,38.1,177.32,33620.38
2021-06-09,127.13,253.59,57.0,3281.15,382.78,421.65,4219.55,17.89,1.2178,1888.2983,38.0,176.98,36420.0
2021-06-10,126.11,257.24,57.38,3349.65,373.94,423.61,4239.18,16.1,1.2169,1898.1375,38.95,177.74,36476.84
2021-06-11,127.35,257.89,57.85,3346.83,378.05,424.31,4247.44,15.65,1.2106,1876.64,38.28,175.74,37132.84
2021-06-12,,,,,,,,,,,,,36002.13
2021-06-13,,,,,,,,,,,,,39258.47
2021-06-14,130.48,259.89,58.19,3383.87,372.92,425.26,4255.15,16.39,1.2118,1865.995,38.03,174.71,39847.49
2021-06-15,129.64,258.36,57.99,3383.13,371.3,424.48,4246.59,17.02,1.2124,1858.6949,37.59,174.05,39947.5
2021-06-16,130.15,257.38,57.22,3415.25,371.0,422.11,4223.7,18.15,1.1994,1811.9525,36.77,171.11,38518.13
2021-06-17,131.79,260.9,57.18,3489.24,361.5,421.97,4221.86,17.75,1.1906,1773.3149,34.93,165.85,37744.61
2021-06-18,130.46,259.43,55.67,3486.9,348.83,414.92,4166.45,20.7,1.186,1763.34,34.13,164.93,35505.82
2021-06-19,,,,,,,,,,,,,36104.3
2021-06-20,,,,,,,,,,,,,35822.21
2021-06-21,132.3,262.63,55.87,3453.96,357.54,420.86,4224.79,17.89,1.1915,1782.9482,34.77,166.95,32568.17
2021-06-22,133.98,265.51,55.87,3505.44,357.53,423.11,4246.44,16.66,1.1938,1778.5125,34.55,166.25,32885.52
2021-06-23,133.7,265.275,55.26,3503.82,361.05,422.6,4241.84,16.32,1.1925,1778.7305,34.33,166.14,33061.2
2021-06-24,133.41,266.69,56.07,3449.08,368.75,425.1,4266.49,15.97,1.193,1775.1827,34.44,166.04,34847.63
2021-06-25,133.11,265.02,55.91,3401.46,368.77,426.61,4280.7,15.62,1.1933,1780.34,34.36,166.59,32194.89
2021-06-26,,,,,,,,,,,,,31298.31
2021-06-27,,,,,,,,,,,,,32614.41
2021-06-28,134.78,268.72,57.48,3443.89,368.71,427.47,4290.61,15.76,1.1924,1778.175,33.98,166.58,34650.05
2021-06-29,136.33,271.4,56.75,3448.14,372.62,427.7,4291.8,16.02,1.1895,1761.09,33.64,164.83,36152.31
2021-06-30,136.96,270.9,56.14,3440.16,379.53,428.06,4297.5,15.83,1.1855,1769.8025,33.98,165.63,34576.96
2021-07-01,137.27,271.6,56.01,3432.97,374.99,430.43,4319.94,15.48,1.1848,1776.6,33.96,166.2,33414.0
2021-07-02,139.96,277.65,56.76,3510.98,374.16,433.72,4352.34,15.07,1.1864,1786.7902,34.42,167.29,33146.54
2021-07-03,,,,,,,,,,,,,34718.47
2021-07-04,,,,,,,,,,,,,35539.34
2021-07-05,,,,,,,,,1.1861,1791.6121,,,33853.41
2021-07-06,142.02,277.66,56.09,3675.74,369.86,432.93,4343.54,16.44,1.1822,1796.6873,34.52,168.12,33945.25
